-2.884506222520482818e-02,-2.780653890120457494e-04,-2.059742381167981468e-05,-1.039998157581511373e+00
-4.289009611887369643e-04,-2.381566879405166878e-05,-5.118756606563961466e-07,-4.864091965215184979e-04
-2.592662685118874962e-05,-6.140536021499956140e-06,-2.188986973308175440e-05,-1.198732988114771850e-04
-5.834846705435794826e-05,-1.984665351593343889e-04,-3.199481272537294115e-05,-4.262014127142032475e-05
-9.323826784997939654e-06,-1.105105523723757760e-05,-8.252346898282198764e-05,-1.852829210799564121e-04
-2.443313547596844514e-03,-1.094837646292447084e-04,-3.268438621353471091e-04,-4.317262934200007723e-07
-8.945099420638966559e-05,-5.637726727746046173e-04,-1.950860557693972694e-02,-2.314396497850312439e-03
-4.732257800786751953e-06,-1.793019218138263175e-03,-1.083165054763199697e-06,-2.383177467459446364e-02
-4.302536956085754153e-06,-3.003619961535135315e-06,-1.471046107394909676e-06,-1.253777719615408901e-04
-3.112555202918945918e-07,-6.073574683320220306e-06,9.982965147158735941e-07,-6.716790717265328308e-08
1.664798109604450706e-06,1.705867308654788275e-07,7.883581336916046920e-06,-2.099247700245576903e-07
5.758642827858575299e-06,-3.887846527163558857e-06,3.369487593599002095e-05,1.569687006700229711e-07
6.068289141694600185e-05,5.162624900509827895e-06,-1.045054046811623493e-06,1.765954820715326440e-06
8.684100270470419488e-05,-2.991914860961050748e-05,3.277475663259590334e-04,2.584236085534461799e-06
1.866540368890273337e-04,5.772293795207532631e-06,5.964407146103400340e-04,3.714052995772031314e-05
1.095418898344292964e-03,5.840901089633314131e-05,9.120717414627758099e-04,7.846703525229428781e-06
1.347415474038591611e-03,6.779018544150450492e-05,6.965417930933305492e-04,2.278243940396316048e-04
1.237180069355725033e-02,2.158161275463152200e-04,4.856941826449353108e-04,1.159639976441034651e-03
9.119265130509125955e-04,1.381005111267316577e-03,9.214603778895930205e-04,4.400633402641068205e-03
1.525272308172731517e-02,2.517106485944876752e-04,-7.016850312844873094e-03,1.234380328405350422e-03
4.031866459268108188e-03,-3.366406370260926042e-04,-3.087633312852432477e-01,3.389381222111765950e-03
-2.471779947420346679e-02,-1.648944083871678326e-03,-1.210241184470522979e+00,1.109352149255977938e-04
-5.519249116797016880e-03,-1.496069723198573554e-03,-2.327449306035374874e-04,-1.011795987836712207e+00
-1.402715977012693638e-04,-2.406744009782413535e-05,-5.374909895360812815e-05,-2.727762008409304398e-03
-6.127778128330952159e-04,-1.303539755776044171e-06,-1.901353875332470374e-05,-1.056058207747533143e-05
-1.281574330366259257e-04,-3.077325509784075797e-05,-6.787350736455195592e-04,-8.596801497702365050e-06
-2.204536224886555771e-04,-8.438383138227044635e-06,-8.084480569152886070e-03,-4.764824484118409257e-06
-2.916046446804878567e-01,-2.239208527494645855e-05,-2.880036242013812864e-02,-4.999209975431152269e-06
-1.042855182917198587e+00,-1.818523045109820288e-05,-3.141509382931544151e-05,-1.193607144366050339e-06
-4.279717801653235582e-06,-1.487316327482703930e-06,1.012757878459382339e-06,-1.010168339858010609e-06
-4.393542621065047761e-06,-3.990784890571212770e-07,3.524605102001177562e-06,-2.753974923725231728e-06
2.153579839555791511e-06,-1.100103042933271470e-08,8.922258921035752056e-06,2.617382106982792230e-07
3.317772611225991128e-07,-1.591420103771602647e-06,1.210628869562185580e-05,3.260970687944790992e-06
6.731344263078369418e-05,3.416681668127078906e-06,2.152929428861740093e-05,1.822478704994662275e-06
5.358079342383882849e-05,1.940052045349158698e-05,9.319432830074062652e-05,4.097700594707860348e-06
3.781806815561914630e-04,1.587364893709816509e-05,6.147060680339496959e-04,4.411811288650571239e-05
1.307096040793362390e-03,1.248047756250415764e-04,9.505412906029149468e-04,1.073330107353596605e-04
5.484367380169790154e-03,3.071785668523338087e-04,1.032112956917874327e-03,2.671093102570424628e-04
2.068626038910681159e-03,1.552574344668619741e-03,1.247982566084622144e-02,5.481298161665198489e-04
1.066638415512366489e-02,2.738600493195036348e-03,3.862249605833680422e-03,4.303048254433210901e-03
9.685419633007681661e-03,6.037431073568765450e-04,1.954367339921647684e-02,2.167507783416495245e-03
5.264969830888326791e-02,2.592659416844799326e-03,1.079060193252751650e-03,6.475306026422307168e-03
1.255225264547214260e-02,1.865818304324752346e-04,8.609523304530599958e-04,6.445401214753180424e-03
8.789007724957101451e-04,2.412173769169624897e-04,-1.031507218904190060e+00,4.839806599484099831e-03
-1.151077837280255257e-05,-1.061106300826806202e-02,-3.035638086955028472e-02,-1.037466236234697359e+00
-8.763916137919922945e-04,-2.368741776078235991e-05,-9.930341916508745388e-05,-2.978014680477873884e-03
-1.114412383256021654e-04,-3.423107557754032631e-06,-6.003268477896880461e-04,-1.433717735521242587e-04
-9.532832171644062226e-04,-5.141454048370601470e-06,-1.939118656436159319e-04,-3.046683558099554101e-04
-7.930126350218073307e-04,-3.415007920047079037e-05,-2.535071600161593192e-02,-1.593154400689031000e-05
-4.951314379142821021e-02,-3.733179414378737069e-05,-1.005431314905827600e+00,-6.409140472276779552e-04
-2.494151567589968782e-02,-2.323394201861559046e-03,-1.125268984661090821e-01,-3.974941423661775865e-03
4.563927442148755566e-07,-7.023269008083333868e-05,3.167521184989400482e-06,-1.161362234267943938e+00
6.382803515159020535e-06,-2.420957680905667105e-06,5.449434877482922564e-07,-1.705566245257758730e-05
1.322136368742449590e-06,2.400054060225974108e-07,3.189480816220576265e-06,7.626556201512644885e-07
4.379301078056032877e-05,2.339928615090553614e-07,1.640497667969754037e-05,1.389961971699971553e-06
2.721959163542701522e-05,1.756207619146686814e-05,1.283421768705732128e-04,9.981637275188591117e-06
1.987161735000921275e-04,5.379762573472475029e-05,4.955864818247302959e-04,7.980242200305738272e-05
5.522542494704840536e-04,1.755987425937993133e-04,9.303224257998294515e-04,1.227420363620226440e-04
1.845078565208225271e-03,5.087302148810662721e-04,2.965364254757831431e-03,5.517120071100293545e-04
5.391069038865983418e-03,9.399941191909246940e-04,1.385876805777253723e-02,6.639258442012411360e-04
4.188852390132219439e-02,1.689480439833079394e-03,2.649766647527538113e-02,5.392668134117937009e-03
1.315347623921153675e-01,1.733970247145443910e-03,3.929443686834652172e-02,3.968908966311659320e-03
3.205219620774260036e-01,1.835239561921147775e-02,1.773607516658316785e-02,2.221216860530756537e-02
9.286234113093634612e-02,8.436303243849113676e-03,1.842228665039010935e-02,2.004259715583976698e-02
2.925389987890518809e-02,1.241519801736292545e-03,1.368274649226661850e-03,3.753980733523838709e-02
-2.020380787782616039e-01,-3.254305309845733629e-01,-7.265023139908126648e-01,1.173438336736439339e-02
-2.283927669962666340e-04,-7.802411835557414473e-05,-1.417051133906451834e-05,-1.039931132232921218e+00
-1.085524186220547050e-04,-3.526250068322198952e-05,-1.391950429807391508e-05,-1.024081610610685575e-02
-5.327365275681886963e-04,-1.375846235938135524e-04,-3.646780740190096789e-05,-2.017711267597577934e-03
-5.624088151233866753e-04,-8.835587079347438665e-05,-1.970704579638479781e-05,-1.007843107320897848e-03
-2.072320804960353473e-03,-6.408694889201269992e-06,-4.022055513530941456e-02,-6.897469203266213145e-04
-4.870492147579044717e-05,-2.944426424009144450e-01,-3.969753224678920778e-02,-1.903017004957991603e-03
-4.309965820395340264e-06,-1.086610367210695927e+00,-1.769056596349274274e-06,-2.413149882104696081e-02
-9.537757443733660417e-06,-5.715548566967320379e-05,7.992748610132932166e-07,-8.094306347327306019e-07
-9.721560551839045387e-07,1.556950118166223208e-06,8.923819826219349911e-06,-4.927116058274599431e-07
1.334601992318116907e-06,4.048975973935844868e-06,4.893244747018032288e-06,8.325724677266845463e-07
1.877058997055877509e-06,7.446541341814798812e-06,9.279286502163058701e-06,6.695435401664816968e-06
3.095601890931513585e-04,1.827168307562172941e-05,3.652264624384172738e-04,5.496210895393203094e-06
3.860064949198652260e-04,8.021377388759444178e-05,8.741055169048468545e-04,1.226359115302205337e-04
4.563233878237669960e-03,4.364472333869616840e-04,3.176116722686870945e-03,4.973136265088328367e-05
2.475596647604721631e-03,1.455721549054324673e-03,6.507897152067381591e-03,6.414250326508882244e-04
4.041333309700949339e-02,1.226358077425840354e-03,2.272467127735385006e-02,4.712248960596515136e-03
4.099719520634860503e-02,8.368364805212843982e-03,1.093241730348624430e-01,5.651746394858931169e-03
1.045824055563795985e-01,2.330280803134594791e-02,1.156991187445196301e-01,3.679290475435456620e-02
1.001756662700141964e+00,5.183654985593060677e-02,3.428031125100973464e-02,1.029887915095084316e-01
1.127524141332630070e-01,2.432910269293794489e-02,1.296985929302685997e-02,1.074089748737906136e-01
4.409188964541321809e-02,1.032549075017006983e-02,7.948418143432549321e-03,1.246248784133114351e-01
-4.702707601338811799e-02,-4.708067407268482635e-03,-9.455748654968253453e-01,4.193555597646632382e-02
-1.182281569052943742e-04,-1.925085331375003681e-05,-1.939143119448180402e-05,-1.011784696346101908e+00
-3.462916542450236983e-04,-1.195320896841762503e-05,-2.197053560799640693e-04,-2.665281427954376281e-01
-6.224082567132777728e-05,-1.809464998113364739e-03,-5.659157354435152831e-04,-7.552955256872843231e-05
-3.157777072893755958e-05,-1.794742561685539763e-04,-1.184659048815286031e-03,-4.192367892552402062e-05
-6.461606212112235275e-04,-7.601359747813169268e-03,-2.803210422515984429e-03,-6.118778435935397870e-04
-2.498824089703686677e-02,-3.041636448077963094e-03,-2.801826426503364192e-03,-2.196884560381680995e-05
-2.093980943181579556e-04,-1.083518065010117843e-03,-6.448750590869468846e-08,-1.171351594031780352e-02
-1.410176346286269480e-04,-3.891893660553419392e-06,6.026634428437688165e-08,-5.067543935917990930e-05
-1.553836209805862284e-06,6.308618912137328642e-06,1.829773880997885437e-06,-1.460884537100927178e-05
-3.819099343451327363e-06,1.996489615593377058e-06,1.604331600413531900e-04,-1.719653067656716428e-06
1.379575667837928218e-06,1.163110914675608220e-05,3.487880568121620121e-04,-1.394392758851905643e-07
-1.099910346548308283e-05,6.046050196761782239e-05,1.512032242192322580e-03,-4.175635215269274991e-07
-2.680749777241315103e-04,7.868685769391824656e-05,1.448311608376731674e-03,4.286212107019676614e-05
1.713002825267670535e-04,1.795684301461696183e-03,3.693918781765488310e-03,2.614435300813216481e-06
7.626727784555177581e-05,3.949000109833815039e-03,4.626101322079417474e-03,-1.058140281794166997e-04
9.828350196287537893e-03,7.483240871451497279e-03,1.519535580586957035e-01,1.582376974298938324e-03
3.049555438208038927e-02,3.276930721217761328e-02,4.006425616376640408e-01,3.464045049620330385e-02
2.033292025769502243e-02,5.306545250047599305e-02,1.002222601229194154e+00,1.208883732410480083e-01
1.281519698944970755e-03,5.714811383897418391e-03,5.556503216115575919e-03,5.298490772950935346e-03
5.331609530752454834e-02,7.262827823065767796e-02,1.506417391557547947e-01,1.001788472714489897e+00
2.576166916263399054e-02,6.020482955414730580e-03,5.745042615287640486e-02,4.008357722946104817e-01
-5.483217876801835255e-02,1.035783528970195266e-02,-9.455555518328575548e-01,1.593548837192249601e-01
-1.726323836357190195e-02,-2.526195693099079811e-05,-2.446933656357108688e-02,-1.039979366119984538e+00
-4.113561579975444360e-03,-3.093227290825231561e-03,-1.089322954152929291e-04,-4.221181594782376367e-02
-7.588904173790476850e-04,-1.690362840634017740e-04,-2.535783930273024633e-03,-2.446822809297657941e-02
-2.756175675518857462e-03,-2.000429800627378271e-04,-1.739556102119066701e-05,-2.194689848501850263e-04
-2.500023213683563034e-02,-9.874926216695157494e-04,-1.713527759502227380e-05,-8.408043310893358394e-03
-8.554773387672381935e-03,-9.289037941456300060e-03,-3.255766004665321838e-05,-1.222322596223929464e-03
-2.344570031642818214e-02,-6.523555311431361575e-06,-1.034781640606108533e-06,-1.171396502692212832e-05
-9.274830339762717493e-03,-1.583132413180455840e-04,-4.081407501478777127e-04,-2.375545528524938696e-05
-1.040192068036392865e-02,2.297600497529753711e-07,-4.361961063161180416e-04,-6.993736955595536122e-06
-1.736661492485781506e-05,1.874659464222906190e-06,-2.146242569534742364e-07,-1.561571462955111626e-03
-7.610218039197445394e-05,2.280473828592867107e-06,-1.540184954856008680e-06,-3.658244514996298241e-06
-5.334102998568893226e-04,3.555024829646707642e-05,-8.253443931324840364e-06,-5.181905888112160361e-06
-1.045266146660276535e-02,2.310155081275502050e-05,-2.573494720788507611e-04,-1.009335413780038972e-03
-3.323729390443108927e-04,2.666162717986361470e-03,1.847357683349855860e-03,-1.393750399105234995e-03
-4.219405136726993300e-03,3.215145496407673630e-03,6.211138570184257177e-03,1.242243236456580795e-04
1.479896610856795344e-03,8.926898270892619919e-03,1.983408047827179416e-02,1.739983805277530923e-03
4.736916214067695731e-03,3.386044855342157378e-02,1.133903243195314714e-01,3.939780896600077534e-03
1.350396855420108073e-02,3.124981071528157850e-01,1.155536499355887536e-01,1.641275845570167383e-02
1.052616737721763784e-01,1.002274172622465542e+00,1.886092225832149485e-02,3.957124234736040386e-02
3.856211826802337372e-02,2.949802297759161474e-01,8.725143343087351372e-03,3.094632338631405633e-01
-7.234399350399607631e-03,1.623632347214324159e-02,1.570402167578224470e-02,1.540876315501429027e-02
6.387686180961712036e-04,1.054638835703176208e-02,-1.012536979945632076e+00,1.889455619335016212e-02
-6.121108119355894717e-02,-6.166305282187793007e-05,-2.313298509565212685e-02,-9.463088604422226213e-01
-2.576392241377607750e-02,-5.322219218625026064e-04,-7.996111528786957988e-04,-1.844682390868701560e-02
-2.873462167293307223e-02,-4.803385147316869825e-05,-9.581275548113713208e-05,-5.564793990353587502e-03
-8.678477921737842715e-02,-3.451989132587748757e-04,-6.123493209381468145e-04,-4.838800590557624376e-03
-8.939459949063363609e-02,-9.272261841323805286e-04,-8.106151862142805305e-04,-1.192247452047044719e-04
-3.621722531665184236e-02,-7.733248650643922278e-03,-1.348300281050130898e-04,-2.625190816872347878e-03
-1.460446661254792902e-02,-9.605129187066261363e-05,-7.138454701050362316e-04,-1.780214401737663377e-02
-7.228504995800369426e-03,-7.124836502312322222e-04,-1.844471112711776740e-04,-1.318720423844101444e-02
-6.584787539760370012e-02,-5.168724237762370097e-03,-1.495818524650621256e-05,-1.904965473578800091e-03
-4.198311540382885934e-04,5.167376950450003505e-06,-2.549238590369579635e-06,-5.789967143647343630e-06
-6.817446398185896808e-04,-2.164337785179798336e-06,2.726724341840307774e-05,-4.288507853595510352e-05
-2.109783881436520792e-02,-5.302975351217902717e-05,8.010799318298787535e-05,-5.870151549195315249e-06
-2.125830067946200136e-02,-1.469345653928616247e-05,3.437142892486998711e-04,-2.395217961100283772e-04
-2.338418669208852663e-02,1.912524906904264875e-04,7.182544986009196507e-04,8.680384255992218390e-05
-1.200696569097638305e-01,5.264076673246128463e-03,2.515136188611576725e-03,2.207338042212491952e-04
1.673410704236003889e-03,3.619529925487555318e-03,6.512069883721063011e-03,1.254783775461578614e-03
-4.036216794656151408e-02,2.338617370579174071e-02,6.524405825840448592e-03,5.897059567738328206e-03
-4.701630501360409831e-03,2.186402230802474492e-02,1.608934056754460912e-02,7.965595913128157082e-03
1.058068978764380511e-02,3.114597075885999211e-01,1.486784578365984814e-02,8.816972268047569561e-03
6.825575378372621821e-03,1.996784712310099158e-02,-2.024628424126739476e-03,4.712845404020159223e-02
-2.249776129182540219e-02,3.646662535571405534e-03,1.120306869658820818e-03,-3.889580314054309589e-03
-1.854907456383756564e-02,3.842789925658018219e-03,-7.274109393306537052e-01,-1.799660545258211213e-03
-9.462475340057384665e-01,-8.825867483162315539e-04,-9.928514601849411370e-02,-9.461117005593889795e-01
-1.037459631932291959e+00,-1.239377326010541536e-03,-1.495179555792197331e-03,-1.534677289563291802e-01
-1.039772319727794825e+00,-2.641846549262742271e-04,-2.345167084030110732e-02,-8.790688065188512201e-02
-1.031518987274292698e+00,-1.395009930278355819e-04,-2.435832399453954043e-03,-8.045740637704364151e-02
-1.039236976813960212e+00,-1.840841086791184878e-04,-4.062442924650395970e-02,-2.464403140743125914e-02
-1.039979362081834724e+00,-2.452031156932517678e-03,-7.330558442735447822e-02,-2.905876761000006359e-01
-1.031568410086287413e+00,-6.285749813296254325e-04,-9.625585691709492506e-03,-8.944888240358248033e-02
-1.030704242489650202e+00,-7.306387171568527739e-03,2.637067869674018779e-06,-1.768249123506801523e-03
-9.458649087292916313e-01,-3.136848040575436033e-07,-4.477480784990341261e-06,-1.737463541886787033e-02
-9.456011074981394149e-01,-1.014745824937320727e-06,-2.963456233203176117e-04,-1.618288774486659545e-02
-1.031532205780991696e+00,-3.188454809631522269e-05,-6.208723045127784515e-03,-4.064745271474358218e-04
-7.264185028330557570e-01,-5.575199249268650780e-05,-2.876726168089600855e-03,-5.302091480617191974e-03
-1.039997969107969489e+00,8.210989457302201883e-05,-1.410971926360707687e-02,-8.654014572604316197e-03
-1.011738115201748389e+00,-3.449150950241904046e-03,-5.073382620216276753e-04,-3.893389142736864983e-01
-1.011851531104860591e+00,1.089101617308344070e-03,2.846092973554487614e-04,-7.457197255318129270e-02
-7.278262578620454670e-01,1.184233206877837157e-03,-3.797281088650776397e-03,-2.115286804578946078e-03
-1.031547853976288343e+00,5.053211953022305331e-03,9.091245358870316678e-04,1.063034958518976458e-03
-7.259882510433288694e-01,3.442991036619690026e-02,4.377975887270565275e-02,-1.473285615739095000e-02
-9.462175675598154534e-01,5.832879489507605819e-02,6.544487005064569297e-03,-5.594721140918915148e-02
-7.255256293485317087e-01,7.081599539374181657e-03,-1.076785403903782364e-02,-1.122025594411036687e-03
-1.031575228916384201e+00,-7.736188989809865760e-03,-3.996947605015844368e-02,-5.602177189592033590e-02
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
